id,timestamp,production_kw,grid_kw,consumption_kw,production_lifetime_kwh,grid_imported_lifetime_kwh,grid_exported_lifetime_kwh
355,1774222024,0.0,0.3186,0.3186,33286.0615,36892.8386,24076.0828
356,1774222034,0.0,0.3061,0.3061,33286.0615,36892.8386,24076.0828
357,1774222039,0.0,0.3074,0.3074,33286.0615,36892.8386,24076.0828
358,1774222048,0.0048,0.2992,0.30400000000000005,33286.0615,36892.8386,24076.0828
359,1774222054,0.0,0.2986,0.2986,33286.0615,36892.8386,24076.0828
360,1774222063,0.0,0.3052,0.3052,33286.0615,36892.8386,24076.0828
361,1774222068,0.0,0.302,0.302,33286.0615,36892.8386,24076.0828
362,1774222078,0.0,0.2946,0.2946,33286.0615,36892.8386,24076.0828
363,1774222083,0.0,0.3281,0.3281,33286.0615,36892.8386,24076.0828
364,1774222092,0.0049,0.3004,0.3053,33286.0615,36892.8386,24076.0828
365,1774222098,0.0052,0.3074,0.3126,33286.0615,36892.8482,24076.0828
366,1774222107,0.0,0.311,0.311,33286.0615,36892.8482,24076.0828
367,1774222112,0.0,0.3055,0.3055,33286.0615,36892.8482,24076.0828
368,1774222122,0.0,0.3035,0.3035,33286.0615,36892.8482,24076.0828
369,1774222128,0.0,0.2989,0.2989,33286.0615,36892.8482,24076.0828
370,1774222137,0.0,0.3089,0.3089,33286.0615,36892.8482,24076.0828
371,1774222143,0.0,0.3117,0.3117,33286.0615,36892.8482,24076.0828
372,1774222152,0.0,0.3063,0.3063,33286.0615,36892.8482,24076.0828
373,1774222157,0.0,0.3067,0.3067,33286.0615,36892.8482,24076.0828
374,1774222167,0.0,0.3021,0.3021,33286.0615,36892.8482,24076.0828
375,1774222172,0.0,0.3119,0.3119,33286.0615,36892.8482,24076.0828
376,1774222181,0.0,0.3001,0.3001,33286.0615,36892.8482,24076.0828
377,1774222186,0.0,0.2922,0.2922,33286.0615,36892.8482,24076.0828
378,1774222196,0.0,0.3105,0.3105,33286.0615,36892.8482,24076.0828
379,1774222201,0.0,0.3075,0.3075,33286.0615,36892.8482,24076.0828
380,1774222211,0.0,0.3321,0.3321,33286.0615,36892.8482,24076.0828
381,1774222216,0.0052,0.3354,0.34059999999999996,33286.0615,36892.8482,24076.0828
382,1774222226,0.0,0.3111,0.3111,33286.0615,36892.8578,24076.0828
383,1774222231,0.0,0.3219,0.3219,33286.0615,36892.8578,24076.0828
384,1774222240,0.0,0.3236,0.3236,33286.0615,36892.8578,24076.0828
385,1774222246,0.0,0.316,0.316,33286.0615,36892.8578,24076.0828
386,1774222255,0.0,0.3262,0.3262,33286.0615,36892.8578,24076.0828
387,1774222261,0.0049,0.3091,0.314,33286.0615,36892.8578,24076.0828
388,1774222270,0.0,0.3326,0.3326,33286.0615,36892.8578,24076.0828
389,1774222275,0.0,0.3264,0.3264,33286.0615,36892.8578,24076.0828
390,1774222284,0.0,0.3494,0.3494,33286.0615,36892.8578,24076.0828
391,1774222290,0.0,0.3704,0.3704,33286.0615,36892.8578,24076.0828
392,1774222299,0.0059,0.4433,0.44920000000000004,33286.0615,36892.8578,24076.0828
393,1774222304,0.0,0.4367,0.4367,33286.0615,36892.8578,24076.0828
394,1774222314,0.0,0.4265,0.4265,33286.0615,36892.8578,24076.0828
395,1774222319,0.0,0.3437,0.3437,33286.0615,36892.8578,24076.0828
396,1774222328,0.0,0.3476,0.3476,33286.0615,36892.8675,24076.0828
397,1774222334,0.0,0.3436,0.3436,33286.0615,36892.8675,24076.0828
398,1774222343,0.0,0.342,0.342,33286.0615,36892.8675,24076.0828
399,1774222349,0.0065,0.3749,0.3814,33286.0615,36892.8675,24076.0828
400,1774222357,0.0,0.3425,0.3425,33286.0615,36892.8675,24076.0828
401,1774222363,0.0,0.341,0.341,33286.0615,36892.8675,24076.0828
402,1774222372,0.0056,0.3595,0.3651,33286.0615,36892.8675,24076.0828
403,1774222378,0.0057,0.3499,0.35559999999999997,33286.0615,36892.8675,24076.0828
404,1774222387,0.0,0.3552,0.3552,33286.0615,36892.8675,24076.0828
405,1774222392,0.0,0.3386,0.3386,33286.0615,36892.8675,24076.0828
406,1774222401,0.0,0.3405,0.3405,33286.0615,36892.8675,24076.0828
407,1774222407,0.0,0.3702,0.3702,33286.0615,36892.8675,24076.0828
408,1774222416,0.0,0.3977,0.3977,33286.0615,36892.8675,24076.0828
409,1774222421,0.0,0.4196,0.4196,33286.0615,36892.8675,24076.0828
410,1774222430,0.0,0.423,0.423,33286.0615,36892.8675,24076.0828
411,1774222436,0.0067,0.4416,0.4483,33286.0615,36892.8675,24076.0828
412,1774222445,0.0,0.6155,0.6155,33286.0615,36892.8771,24076.0828
413,1774222451,0.005,0.5876,0.5926,33286.0615,36892.8771,24076.0828
414,1774222460,0.0059,0.6036,0.6095,33286.0615,36892.8771,24076.0828
415,1774222465,0.0056,0.4427,0.4483,33286.0615,36892.8771,24076.0828
416,1774222474,0.0,0.4962,0.4962,33286.0615,36892.8771,24076.0828
417,1774222480,0.0,0.5048,0.5048,33286.0615,36892.8771,24076.0828
418,1774222489,0.0,0.4279,0.4279,33286.0615,36892.8771,24076.0828
419,1774222495,0.0,0.4628,0.4628,33286.0615,36892.8771,24076.0828
420,1774222505,0.0,0.5939,0.5939,33286.0615,36892.8771,24076.0828
421,1774222510,0.0062,0.5928,0.599,33286.0615,36892.8868,24076.0828
422,1774222520,0.0048,0.5927,0.5975,33286.0615,36892.8868,24076.0828
423,1774222525,0.0067,0.6131,0.6198,33286.0615,36892.8868,24076.0828
424,1774222534,0.0068,0.6173,0.6241,33286.0615,36892.8868,24076.0828
425,1774222540,0.0,0.5939,0.5939,33286.0615,36892.8868,24076.0828
426,1774222549,0.0,0.6112,0.6112,33286.0615,36892.8868,24076.0828
427,1774222554,0.0,0.5985,0.5985,33286.0615,36892.8868,24076.0828
428,1774222563,0.0,0.6004,0.6004,33286.0615,36892.8868,24076.0828
429,1774222569,0.0048,0.5943,0.5991000000000001,33286.0615,36892.8868,24076.0828
430,1774222578,0.0,0.5864,0.5864,33286.0615,36892.8964,24076.0828
431,1774222585,0.0,0.5738,0.5738,33286.0615,36892.8964,24076.0828
432,1774222594,0.0,0.5953,0.5953,33286.0615,36892.906,24076.0828
433,1774222602,0.0,0.604,0.604,33286.0615,36892.906,24076.0828
434,1774222609,0.0,0.5998,0.5998,33286.0615,36892.906,24076.0828
435,1774222616,0.0,0.5595,0.5595,33286.0615,36892.906,24076.0828
436,1774222624,0.0082,0.551,0.5592,33286.0615,36892.906,24076.0828
437,1774222632,0.0,0.5314,0.5314,33286.0615,36892.906,24076.0828
438,1774222639,0.0052,0.536,0.5412,33286.0615,36892.9157,24076.0828
439,1774222647,0.0054,0.5373,0.5427,33286.0615,36892.9157,24076.0828
440,1774222654,0.0051,0.5363,0.5414,33286.0615,36892.9157,24076.0828
441,1774222662,0.0,0.5328,0.5328,33286.0615,36892.9157,24076.0828
442,1774222669,0.0,0.6001,0.6001,33286.0615,36892.9157,24076.0828
443,1774222677,0.0,0.5954,0.5954,33286.0615,36892.9157,24076.0828
444,1774222684,0.0,0.5836,0.5836,33286.0615,36892.9157,24076.0828
445,1774222692,0.0,0.6001,0.6001,33286.0615,36892.9157,24076.0828
446,1774222699,0.0078,0.5895,0.5973,33286.0615,36892.9157,24076.0828
447,1774222707,0.0,0.5759,0.5759,33286.0615,36892.9253,24076.0828
448,1774222714,0.0,0.5832,0.5832,33286.0615,36892.9253,24076.0828
449,1774222721,0.0,0.5873,0.5873,33286.0615,36892.9253,24076.0828
450,1774222728,0.0,0.5752,0.5752,33286.0615,36892.9253,24076.0828
451,1774222736,0.0,0.5784,0.5784,33286.0615,36892.9253,24076.0828
452,1774222743,0.0,0.5767,0.5767,33286.0615,36892.9253,24076.0828
453,1774222750,0.0078,0.5482,0.556,33286.0615,36892.9253,24076.0828
454,1774222758,0.0,0.527,0.527,33286.0615,36892.9253,24076.0828
455,1774222765,0.0,0.5191,0.5191,33286.0615,36892.9253,24076.0828
456,1774222773,0.0074,0.5435,0.5509,33286.0615,36892.935,24076.0828
457,1774222779,0.0065,0.5403,0.5468,33286.0615,36892.935,24076.0828
458,1774222787,0.0,0.5274,0.5274,33286.0615,36892.935,24076.0828
459,1774222794,0.0,0.5347,0.5347,33286.0615,36892.935,24076.0828
460,1774222802,0.0066,0.5435,0.5501,33286.0615,36892.935,24076.0828
461,1774222809,0.0,0.5368,0.5368,33286.0615,36892.935,24076.0828
462,1774222817,0.007,0.5624,0.5694,33286.0615,36892.935,24076.0828
463,1774222824,0.0,0.5302,0.5302,33286.0615,36892.935,24076.0828
464,1774222831,0.007,0.5363,0.5433,33286.0615,36892.935,24076.0828
465,1774222838,0.0056,0.573,0.5786,33286.0615,36892.935,24076.0828
466,1774222846,0.0073,0.4826,0.48989999999999995,33286.0615,36892.9446,24076.0828
467,1774222853,0.0,0.4352,0.4352,33286.0615,36892.9446,24076.0828
468,1774222860,0.0,0.4143,0.4143,33286.0615,36892.9446,24076.0828
469,1774222867,0.0,0.4006,0.4006,33286.0615,36892.9446,24076.0828
470,1774222875,0.0058,0.41,0.41579999999999995,33286.0615,36892.9446,24076.0828
471,1774222882,0.0,0.4075,0.4075,33286.0615,36892.9446,24076.0828
472,1774222890,0.0,0.4016,0.4016,33286.0615,36892.9446,24076.0828
473,1774222896,0.0,0.4103,0.4103,33286.0615,36892.9446,24076.0828
474,1774222904,0.0,0.3907,0.3907,33286.0615,36892.9446,24076.0828
475,1774222911,0.0054,0.3979,0.4033,33286.0615,36892.9446,24076.0828
476,1774222919,0.0,0.3961,0.3961,33286.0615,36892.9446,24076.0828
477,1774222926,0.0,0.3928,0.3928,33286.0615,36892.9446,24076.0828
478,1774222933,0.0,0.3881,0.3881,33286.0615,36892.9446,24076.0828
479,1774222940,0.0,0.4076,0.4076,33286.0615,36892.9446,24076.0828
480,1774222948,0.0,0.386,0.386,33286.0615,36892.9446,24076.0828
481,1774222955,0.0,0.3846,0.3846,33286.0615,36892.9446,24076.0828
482,1774222963,0.0058,0.3967,0.40249999999999997,33286.0615,36892.9542,24076.0828
483,1774222969,0.0,0.3868,0.3868,33286.0615,36892.9542,24076.0828
484,1774222977,0.0,0.3926,0.3926,33286.0615,36892.9542,24076.0828
485,1774222984,0.0059,0.3845,0.3904,33286.0615,36892.9542,24076.0828
486,1774222992,0.0063,0.3864,0.39270000000000005,33286.0615,36892.9542,24076.0828
487,1774222999,0.0062,0.4033,0.4095,33286.0615,36892.9542,24076.0828
488,1774223007,0.0057,0.3968,0.40249999999999997,33286.0615,36892.9542,24076.0828
489,1774223013,0.0,0.3873,0.3873,33286.0615,36892.9542,24076.0828
490,1774223021,0.0,0.3895,0.3895,33286.0615,36892.9542,24076.0828
491,1774223028,0.0054,0.3984,0.4038,33286.0615,36892.9639,24076.0828
492,1774223036,0.0,0.3398,0.3398,33286.0615,36892.9639,24076.0828
493,1774223043,0.0,0.3404,0.3404,33286.0615,36892.9639,24076.0828
494,1774223051,0.0,0.3331,0.3331,33286.0615,36892.9639,24076.0828
495,1774223058,0.0052,0.3404,0.34559999999999996,33286.0615,36892.9639,24076.0828
496,1774223066,0.0,0.356,0.356,33286.0615,36892.9639,24076.0828
497,1774223074,0.0,0.3289,0.3289,33286.0615,36892.9639,24076.0828
498,1774223082,0.0,0.3468,0.3468,33286.0615,36892.9639,24076.0828
499,1774223089,0.0,0.3359,0.3359,33286.0615,36892.9639,24076.0828
500,1774223097,0.0,0.3389,0.3389,33286.0615,36892.9735,24076.0828
501,1774223105,0.0,0.3383,0.3383,33286.0615,36892.9735,24076.0828
502,1774223113,0.0,0.3368,0.3368,33286.0615,36892.9735,24076.0828
503,1774223120,0.0,0.3367,0.3367,33286.0615,36892.9735,24076.0828
504,1774223128,0.0069,0.2866,0.29350000000000004,33286.0615,36892.9735,24076.0828
505,1774223136,0.0,0.2696,0.2696,33286.0615,36892.9735,24076.0828
506,1774223143,0.0,0.2729,0.2729,33286.0615,36892.9735,24076.0828
507,1774223150,0.0066,0.2703,0.2769,33286.0615,36892.9735,24076.0828
508,1774223157,0.0,0.2725,0.2725,33286.0615,36892.9735,24076.0828
509,1774223165,0.0,0.2625,0.2625,33286.0615,36892.9735,24076.0828
510,1774223172,0.0,0.2691,0.2691,33286.0615,36892.9735,24076.0828
511,1774223180,0.0,0.2677,0.2677,33286.0615,36892.9735,24076.0828
512,1774223186,0.006,0.2746,0.2806,33286.0615,36892.9735,24076.0828
513,1774223194,0.0,0.2699,0.2699,33286.0615,36892.9735,24076.0828
514,1774223201,0.0,0.2645,0.2645,33286.0615,36892.9735,24076.0828
515,1774223209,0.0,0.2637,0.2637,33286.0615,36892.9735,24076.0828
516,1774223215,0.0068,0.2814,0.28819999999999996,33286.0615,36892.9735,24076.0828
517,1774223223,0.0,0.2578,0.2578,33286.0615,36892.9735,24076.0828
518,1774223230,0.0062,0.2788,0.285,33286.0615,36892.9735,24076.0828
519,1774223238,0.0,0.2797,0.2797,33286.0615,36892.9735,24076.0828
520,1774223245,0.0057,0.2717,0.2774,33286.0615,36892.9735,24076.0828
521,1774223252,0.0,0.2797,0.2797,33286.0615,36892.9832,24076.0828
522,1774223260,0.0,0.2804,0.2804,33286.0615,36892.9832,24076.0828
523,1774223267,0.0,0.2746,0.2746,33286.0615,36892.9832,24076.0828
524,1774223274,0.0,0.2729,0.2729,33286.0615,36892.9832,24076.0828
525,1774223282,0.0072,0.2756,0.2828,33286.0615,36892.9832,24076.0828
526,1774223289,0.006,0.2729,0.2789,33286.0615,36892.9832,24076.0828
527,1774223296,0.0,0.2686,0.2686,33286.0615,36892.9832,24076.0828
528,1774223303,0.005,0.2669,0.27190000000000003,33286.0615,36892.9832,24076.0828
529,1774223311,0.0,0.2757,0.2757,33286.0615,36892.9832,24076.0828
530,1774223318,0.0057,0.2742,0.2799,33286.0615,36892.9832,24076.0828
531,1774223326,0.0055,0.27,0.2755,33286.0615,36892.9832,24076.0828
532,1774223333,0.0,0.2569,0.2569,33286.0615,36892.9832,24076.0828
533,1774223340,0.0049,0.3141,0.319,33286.0615,36892.9832,24076.0828
534,1774223347,0.0,0.3244,0.3244,33286.0615,36892.9832,24076.0828
535,1774223355,0.0065,0.336,0.3425,33286.0615,36892.9832,24076.0828
536,1774223362,0.0,0.3511,0.3511,33286.0615,36892.9832,24076.0828
537,1774223369,0.007,0.4164,0.4234,33286.0615,36892.9832,24076.0828
538,1774223377,0.0,0.4304,0.4304,33286.0615,36892.9832,24076.0828
539,1774223384,0.0055,0.4243,0.4298,33286.0615,36892.9928,24076.0828
540,1774223391,0.0051,0.3594,0.3645,33286.0615,36892.9928,24076.0828
541,1774223399,0.0,0.3564,0.3564,33286.0615,36892.9928,24076.0828
542,1774223406,0.0063,0.3692,0.37549999999999994,33286.0615,36892.9928,24076.0828
543,1774223413,0.0,0.3486,0.3486,33286.0615,36892.9928,24076.0828
544,1774223420,0.006,0.489,0.495,33286.0615,36892.9928,24076.0828
545,1774223428,0.0,0.5096,0.5096,33286.0615,36892.9928,24076.0828
546,1774223435,0.0,0.503,0.503,33286.0615,36892.9928,24076.0828
547,1774223443,0.0,0.5012,0.5012,33286.0615,36892.9928,24076.0828
548,1774223449,0.0059,0.5143,0.5202,33286.0615,36892.9928,24076.0828
549,1774223458,0.0,0.51,0.51,33286.0615,36892.9928,24076.0828
550,1774223464,0.0,0.5163,0.5163,33286.0615,36892.9928,24076.0828
551,1774223472,0.007,0.5193,0.5263,33286.0615,36893.0024,24076.0828
552,1774223478,0.0079,0.5136,0.5215,33286.0615,36893.0024,24076.0828
553,1774223487,0.0,0.5017,0.5017,33286.0615,36893.0024,24076.0828
554,1774223493,0.0073,0.5157,0.523,33286.0615,36893.0024,24076.0828
555,1774223501,0.0,0.5249,0.5249,33286.0615,36893.0024,24076.0828
556,1774223507,0.0,0.5099,0.5099,33286.0615,36893.0024,24076.0828
557,1774223516,0.0,0.5074,0.5074,33286.0615,36893.0024,24076.0828
558,1774223522,0.0,0.5168,0.5168,33286.0615,36893.0024,24076.0828
559,1774223530,0.0069,0.5179,0.5248,33286.0615,36893.0024,24076.0828
560,1774223537,0.0,0.5037,0.5037,33286.0615,36893.0024,24076.0828
561,1774223545,0.0,0.5054,0.5054,33286.0615,36893.0121,24076.0828
562,1774223552,0.0064,0.5138,0.5202,33286.0615,36893.0121,24076.0828
563,1774223559,0.0,0.5191,0.5191,33286.0615,36893.0121,24076.0828
564,1774223567,0.0,0.5246,0.5246,33286.0615,36893.0121,24076.0828
565,1774223574,0.0,0.5131,0.5131,33286.0615,36893.0121,24076.0828
566,1774223581,0.0072,0.5206,0.5277999999999999,33286.0615,36893.0121,24076.0828
567,1774223589,0.0,0.5085,0.5085,33286.0615,36893.0121,24076.0828
568,1774223596,0.0069,0.52,0.5269,33286.0615,36893.0121,24076.0828
569,1774223603,0.0,0.5166,0.5166,33286.0615,36893.0121,24076.0828
570,1774223611,0.0,0.5091,0.5091,33286.0615,36893.0121,24076.0828
571,1774223626,0.0057,0.5254,0.5311,33286.0615,36893.0217,24076.0828
572,1774223640,0.0,0.516,0.516,33286.0615,36893.0217,24076.0828
573,1774223655,0.0061,0.5165,0.5226,33286.0615,36893.0314,24076.0828
574,1774223669,0.0,0.5054,0.5054,33286.0615,36893.0314,24076.0828
575,1774223684,0.0,0.4541,0.4541,33286.0615,36893.0314,24076.0828
576,1774223698,0.0,0.4745,0.4745,33286.0615,36893.041,24076.0828
577,1774223713,0.0052,0.4704,0.47559999999999997,33286.0615,36893.041,24076.0828
578,1774223728,0.0,0.4553,0.4553,33286.0615,36893.041,24076.0828
579,1774223742,0.0051,0.4727,0.4778,33286.0615,36893.041,24076.0828
580,1774223757,0.0,7.8542,7.8542,33286.0615,36893.0603,24076.0828
581,1774223771,0.0072,7.7262,7.7334000000000005,33286.0615,36893.0892,24076.0828
582,1774223786,0.0082,7.6764,7.6846000000000005,33286.0615,36893.1278,24076.0828
583,1774223801,0.007,0.2827,0.2897,33286.0615,36893.147,24076.0828
584,1774223815,0.0,0.2846,0.2846,33286.0615,36893.147,24076.0828
585,1774223830,0.0,0.3413,0.3413,33286.0615,36893.147,24076.0828
586,1774223844,0.0,0.3436,0.3436,33286.0615,36893.1567,24076.0828
587,1774223859,0.0,0.343,0.343,33286.0615,36893.1567,24076.0828
588,1774223874,0.0,0.2603,0.2603,33286.0615,36893.1567,24076.0828
589,1774223888,0.0,0.287,0.287,33286.0615,36893.1567,24076.0828
590,1774223903,0.0,0.2525,0.2525,33286.0615,36893.1567,24076.0828
591,1774223918,0.0,0.2595,0.2595,33286.0615,36893.1567,24076.0828
592,1774223932,0.0,0.2693,0.2693,33286.0615,36893.1567,24076.0828
593,1774223947,0.0,0.265,0.265,33286.0615,36893.1567,24076.0828
594,1774223962,0.0053,0.2716,0.27690000000000003,33286.0615,36893.1567,24076.0828
595,1774223976,0.0054,0.2776,0.28300000000000003,33286.0615,36893.1567,24076.0828
596,1774223991,0.0063,0.2695,0.27580000000000005,33286.0615,36893.1663,24076.0828
597,1774224005,0.0,0.283,0.283,33286.0615,36893.1663,24076.0828
598,1774224020,0.0075,0.2658,0.2733,33286.0615,36893.1663,24076.0828
599,1774224034,0.0064,0.2833,0.2897,33286.0615,36893.176,24076.0828
600,1774224049,0.0,0.2602,0.2602,33286.0615,36893.176,24076.0828
601,1774224064,0.0082,0.2725,0.2807,33286.0615,36893.176,24076.0828
602,1774224078,0.0,0.2724,0.2724,33286.0615,36893.176,24076.0828
603,1774224093,0.0083,0.2703,0.27859999999999996,33286.0615,36893.176,24076.0828
604,1774224108,0.0,0.2645,0.2645,33286.0615,36893.176,24076.0828
605,1774224122,0.007,0.2653,0.2723,33286.0615,36893.176,24076.0828
606,1774224137,0.0,0.3329,0.3329,33286.0615,36893.1856,24076.0828
607,1774224152,0.0,0.3452,0.3452,33286.0615,36893.1856,24076.0828
608,1774224166,0.0,0.361,0.361,33286.0615,36893.1856,24076.0828
609,1774224181,0.0,0.3549,0.3549,33286.0615,36893.1856,24076.0828
610,1774224196,0.0072,0.3483,0.3555,33286.0615,36893.1856,24076.0828
611,1774224211,0.0068,0.3381,0.3449,33286.0615,36893.1856,24076.0828
612,1774224225,0.0,0.3284,0.3284,33286.0615,36893.1856,24076.0828
613,1774224240,0.0,0.3095,0.3095,33286.0615,36893.1856,24076.0828
614,1774224254,0.0055,0.3298,0.3353,33286.0615,36893.1856,24076.0828
615,1774224268,0.0,0.4309,0.4309,33286.0615,36893.1856,24076.0828
616,1774224283,0.0,0.4287,0.4287,33286.0615,36893.1952,24076.0828
617,1774224298,0.0,1.1009,1.1009,33286.0615,36893.1952,24076.0828
618,1774224312,0.0,0.3518,0.3518,33286.0615,36893.1952,24076.0828
619,1774224327,0.0,0.3392,0.3392,33286.0615,36893.1952,24076.0828
620,1774224342,0.0,0.3316,0.3316,33286.0615,36893.1952,24076.0828
621,1774224356,0.0,0.3388,0.3388,33286.0615,36893.1952,24076.0828
622,1774224371,0.0,0.4136,0.4136,33286.0615,36893.1952,24076.0828
623,1774224386,0.0,0.4772,0.4772,33286.0615,36893.2049,24076.0828
624,1774224400,0.0,0.4716,0.4716,33286.0615,36893.2145,24076.0828
625,1774224415,0.0,0.3609,0.3609,33286.0615,36893.2145,24076.0828
626,1774224430,0.0072,0.3851,0.3923,33286.0615,36893.2145,24076.0828
627,1774224444,0.0,0.5098,0.5098,33286.0615,36893.2145,24076.0828
628,1774224459,0.0,0.5109,0.5109,33286.0615,36893.2145,24076.0828
629,1774224474,0.0,0.5094,0.5094,33286.0615,36893.2145,24076.0828
630,1774224489,0.0,0.5045,0.5045,33286.0615,36893.2242,24076.0828
631,1774224503,0.0,0.504,0.504,33286.0615,36893.2242,24076.0828
632,1774224518,0.0,0.5036,0.5036,33286.0615,36893.2242,24076.0828
633,1774224533,0.0065,0.5174,0.5238999999999999,33286.0615,36893.2242,24076.0828
634,1774224547,0.0,0.532,0.532,33286.0615,36893.2242,24076.0828
635,1774224562,0.0,0.5178,0.5178,33286.0615,36893.2338,24076.0828
636,1774224576,0.0,0.5105,0.5105,33286.0615,36893.2338,24076.0828
637,1774224591,0.0082,0.5268,0.535,33286.0615,36893.2338,24076.0828
638,1774224605,0.0,0.5179,0.5179,33286.0615,36893.2338,24076.0828
639,1774224620,0.0,0.5033,0.5033,33286.0615,36893.2338,24076.0828
640,1774224634,0.0,0.5121,0.5121,33286.0615,36893.2434,24076.0828
641,1774224649,0.0077,0.5209,0.5286000000000001,33286.0615,36893.2434,24076.0828
642,1774224664,0.0072,0.5224,0.5296,33286.0615,36893.2434,24076.0828
643,1774224678,0.0074,0.4666,0.47400000000000003,33286.0615,36893.2434,24076.0828
644,1774224693,0.0,0.482,0.482,33286.0615,36893.2434,24076.0828
645,1774224708,0.0,0.4518,0.4518,33286.0615,36893.2531,24076.0828
646,1774224723,0.0,0.4472,0.4472,33286.0615,36893.2531,24076.0828
647,1774224737,0.0,0.4581,0.4581,33286.0615,36893.2531,24076.0828
648,1774224752,0.0,0.4558,0.4558,33286.0615,36893.2531,24076.0828
649,1774224767,0.0,0.323,0.323,33286.0615,36893.2531,24076.0828
650,1774224782,0.0067,0.3068,0.3135,33286.0615,36893.2531,24076.0828
651,1774224796,0.0,0.2601,0.2601,33286.0615,36893.2627,24076.0828
652,1774224811,0.0,0.2857,0.2857,33286.0615,36893.2627,24076.0828
653,1774224826,0.0,0.2557,0.2557,33286.0615,36893.2627,24076.0828
654,1774224840,0.0,0.2586,0.2586,33286.0615,36893.2627,24076.0828
655,1774224855,0.0078,0.2774,0.28519999999999995,33286.0615,36893.2627,24076.0828
656,1774224870,0.0,0.2532,0.2532,33286.0615,36893.2627,24076.0828
